name,effect,power,type,Thru Gen 4?,accuracy,pp,target,priority,category,additional_effects,description
Spacial Rend,EFFECT_HIT,100,TYPE_DRAGON,N,95,5,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_SPECIAL,,"Tears the foe, and space. High critical-hit ratio."
Diamond Storm,EFFECT_HIT,100,TYPE_ROCK,N,95,5,MOVE_TARGET_BOTH,0,DAMAGE_CATEGORY_PHYSICAL,"
MOVE_EFFECT_DEF_PLUS_1",Whips up a stormof diamonds. Mayup Defense.
Steam Eruption,EFFECT_HIT,110,TYPE_WATER,N,95,5,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_SPECIAL,"
MOVE_EFFECT_BURN",Immerses the foein heated steam.May inflict aburn.
Chloroblast,EFFECT_MAX_HP_50_RECOIL,120,TYPE_GRASS,N,95,5,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_SPECIAL,,A user-hurting blast of amassed chlorophyll.
Steel Beam,EFFECT_MAX_HP_50_RECOIL,140,TYPE_STEEL,N,95,5,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_SPECIAL,,Fires a beam of steel from its body. It hurts the user.
Fire Blast,EFFECT_HIT,120,TYPE_FIRE,N,85 90,5 10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_SPECIAL DAMAGE_CATEGORY_PHYSICAL,"
MOVE_EFFECT_BURN",Incinerateseverything it strikes. May causea burn.
Poltergeist,EFFECT_POLTERGEIST,110,TYPE_GHOST,N,90,5 10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,,Control foe's item to attack. Fails if foe has no item.
Magma Storm,EFFECT_HIT,120,TYPE_FIRE,N,70 85,5,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_SPECIAL,"
MOVE_EFFECT_WRAP",Traps the foe in avortex of fire forBINDING_TURNS turns.
Burn Up,EFFECT_FAIL_IF_NOT_ARG_TYPE,130,TYPE_FIRE,N,100,5,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_SPECIAL,,Burns out the user fully removing the Fire type.
Draco Meteor,EFFECT_HIT,140,TYPE_DRAGON,N,90,5,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_SPECIAL,"
MOVE_EFFECT_SP_ATK_MINUS_2",Casts comets ontothe foe. Harshlylowers the Sp.Atk.
Leaf Storm,EFFECT_HIT,140,TYPE_GRASS,N,90,5,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_SPECIAL,"
MOVE_EFFECT_SP_ATK_MINUS_2",Whips up a stormof leaves. Harshlylowers the Sp.Atk.
Sky Attack,EFFECT_TWO_TURNS_ATTACK,140,TYPE_FLYING,N,90,5,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,,"Searches out weak spots, then strikes the next turn."
Psycho Boost,EFFECT_HIT,140,TYPE_PSYCHIC,N,90,5,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_SPECIAL,"
MOVE_EFFECT_SP_ATK_MINUS_2","Allows afull-power attack,but sharply lowersSp. Atk."
Freeze Shock,EFFECT_TWO_TURNS_ATTACK,140,TYPE_ICE,N,90,5,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,,A powerful 2-turn move that may paralyze the foe.
Ice Burn,EFFECT_TWO_TURNS_ATTACK,140,TYPE_ICE,N,90,5,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_SPECIAL,,A powerful 2-turn move that may inflict a burn.
Skull Bash,EFFECT_TWO_TURNS_ATTACK,100 120,TYPE_NORMAL,N,100,15,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,MOVE_EFFECT_DEF_PLUS_1,"Tucks in the head, then attacks on the next turn."
Blue Flare,EFFECT_HIT,130,TYPE_FIRE,N,85,5,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_SPECIAL,"
MOVE_EFFECT_BURN",Engulfs the foe ina blue flame. Mayinflict a burn.
Hydro Cannon,EFFECT_HIT,150,TYPE_WATER,N,90,5,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_SPECIAL,"
MOVE_EFFECT_RECHARGE","Powerful, butleaves the userimmobile the nextturn."
Frenzy Plant,EFFECT_HIT,150,TYPE_GRASS,N,90,5,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_SPECIAL,"
MOVE_EFFECT_RECHARGE","Powerful, butleaves the userimmobile the nextturn."
Judgment,EFFECT_CHANGE_TYPE_ON_ITEM,100,TYPE_NORMAL,N,100,10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_SPECIAL,,The type varies with the kind of Plate held.
Rock Wrecker,EFFECT_HIT,150,TYPE_ROCK,N,90,5,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,"
MOVE_EFFECT_RECHARGE",
Roar of Time,EFFECT_HIT,150,TYPE_DRAGON,N,90,5,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_SPECIAL,"
MOVE_EFFECT_RECHARGE","Powerful, butleaves the userimmobile the nextturn."
Eternabeam,EFFECT_HIT,160,TYPE_DRAGON,N,90,5,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_SPECIAL,"
MOVE_EFFECT_RECHARGE",Eternatus'strongest move. The user restsnext turn.
Doom Desire,EFFECT_FUTURE_SIGHT,120,TYPE_STEEL,N,85 100,5,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_SPECIAL,,Summons strong sunlight to attack 2 turns later.
Bounce,EFFECT_SEMI_INVULNERABLE,85,TYPE_FLYING,N,85 95,5 10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,,"Bounces up, then down the next turn. May paralyze."
Mountain Gale,EFFECT_HIT,100,TYPE_ICE,N,85,5,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,"
MOVE_EFFECT_FLINCH",Giant chunks ofice damage thefoe. It mayflinch.
Overheat,EFFECT_HIT,140,TYPE_FIRE,N,90,5,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_SPECIAL,"
MOVE_EFFECT_SP_ATK_MINUS_2","Allows afull-power attack,but sharply lowersSp. Atk."
Seed Flare,EFFECT_HIT,120,TYPE_GRASS,N,85,5,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_SPECIAL,"
MOVE_EFFECT_SP_DEF_MINUS_2",Generates a shockwave that sharplyreduces Sp. Def.
Zap Cannon,EFFECT_HIT,120,TYPE_ELECTRIC,N,50 75,5 10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_SPECIAL,"
MOVE_EFFECT_PARALYSIS","Powerful and sureto cause paralysis, butinaccurate."
Eruption,EFFECT_POWER_BASED_ON_USER_HP,150,TYPE_FIRE,N,100,5,MOVE_TARGET_BOTH,0,DAMAGE_CATEGORY_SPECIAL,,"The higher the user's HP, the more damage caused."
Axe Kick,EFFECT_RECOIL_IF_MISS,120,TYPE_FIGHTING,N,90,10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,"
MOVE_EFFECT_CONFUSION",May miss and hurtthe kicker. Maycause confusion.
Stone Edge,EFFECT_HIT,100,TYPE_ROCK,N,80 90,5 10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,,Stabs the foe with stones. High critical-hit ratio.
Hydro Pump,EFFECT_HIT,120,TYPE_WATER,N,80 85,5,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_SPECIAL,,Blasts water at high power to strike the foe.
Head Smash,EFFECT_HIT,150,TYPE_ROCK,N,80 85,5,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,,A life-risking headbutt that  seriously hurts the user.
Egg Bomb,EFFECT_HIT,100,TYPE_NORMAL TYPE_GRASS,N,75 90,10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,,An egg is forcibly hurled at the foe.
Gunk Shot,EFFECT_HIT,120,TYPE_POISON,N,70 85,5,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,"
MOVE_EFFECT_POISON",Shoots filthygarbage at thefoe. May alsopoison.
Shell Trap,EFFECT_SHELL_TRAP,150,TYPE_FIRE,N,100,5,MOVE_TARGET_BOTH,-3,DAMAGE_CATEGORY_SPECIAL,,Sets a shell trap that damages on contact.
Blizzard,EFFECT_BLIZZARD,120,TYPE_ICE,N,70 85,5,MOVE_TARGET_BOTH,0,DAMAGE_CATEGORY_SPECIAL,"
MOVE_EFFECT_FREEZE_OR_FROSTBITE",Hits the foe withan icy          #if B_USE_FROSTBITE == TRUEstorm. Maycause frostbite.
Superpower,EFFECT_HIT,120,TYPE_FIGHTING,N,100,5,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,"
MOVE_EFFECT_ATK_DEF_DOWN","Boosts strengthsharply, butlowers abilities."
Close Combat,EFFECT_HIT,120,TYPE_FIGHTING,N,100,5,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,"
MOVE_EFFECT_DEF_SPDEF_DOWN",
Mind Blown,EFFECT_MIND_BLOWN,150,TYPE_FIRE,N,100,5,MOVE_TARGET_FOES_AND_ALLY,0,DAMAGE_CATEGORY_SPECIAL,,It explodes the user's head to damage everything around.
Electro Shot,EFFECT_TWO_TURNS_ATTACK,130,TYPE_ELECTRIC,N,100,10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_SPECIAL,,"Gathers electricity, then  fires a high-voltage shot."
Hyper Drill,EFFECT_HIT,100,TYPE_NORMAL,N,100,5,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,,A spinning pointed part bypasses a foe's Protect.
Double-Edge,EFFECT_HIT,120,TYPE_NORMAL,N,100,15,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,,A life-risking tackle that also hurts the user.
Fissure,EFFECT_OHKO,1,TYPE_GROUND,N,30,5,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,,A one-hit KO move that drops the foe in a fissure.
Sheer Cold,EFFECT_OHKO,1,TYPE_ICE,N,30,5,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_SPECIAL,,A chilling attack that causes fainting if it hits.
Head Charge,EFFECT_HIT,120,TYPE_NORMAL,N,100,15,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,,A charge using guard hair. It hurts the user a little.
Wring Out,EFFECT_POWER_BASED_ON_TARGET_HP,120,TYPE_NORMAL,N,100,5,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_SPECIAL,,
Destiny Bond,EFFECT_DESTINY_BOND,0,TYPE_GHOST,N,0,5,MOVE_TARGET_USER,0,DAMAGE_CATEGORY_STATUS,,"If the user faints, the foe is also made to faint."
Crush Grip,EFFECT_POWER_BASED_ON_TARGET_HP,120,TYPE_NORMAL,N,100,5,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,,
Focus Blast,EFFECT_HIT,120,TYPE_FIGHTING,N,70 85,5,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_SPECIAL,"
MOVE_EFFECT_SP_DEF_MINUS_1",Attacks at fullpower. May lowerSp. Def.
Tera Starstorm,EFFECT_TERA_STARSTORM,120,TYPE_NORMAL,N,100,5,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_SPECIAL,,"In Terapagos's Stellar Form, it hits all foes."
Mega Kick,EFFECT_HIT,120,TYPE_NORMAL,N,75 85,5 10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,,An extremely powerful kick with intense force.
Last Resort,EFFECT_LAST_RESORT,130,TYPE_NORMAL,N,100,5,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,,Can only be used if every other move has been used.
Synthesis,EFFECT_SYNTHESIS,0,TYPE_GRASS,N,0,5,MOVE_TARGET_USER,0,DAMAGE_CATEGORY_STATUS,,Restores HP. The amount varies with the weather.
Boomburst,EFFECT_HIT,140,TYPE_NORMAL,N,100,10,MOVE_TARGET_FOES_AND_ALLY,0,DAMAGE_CATEGORY_SPECIAL,,Attacks everything with a destructive sound wave.
Rain Dance,EFFECT_RAIN_DANCE,0,TYPE_WATER,N,0,5 10,MOVE_TARGET_ALL_BATTLERS,0,DAMAGE_CATEGORY_STATUS,,Boosts the power of Water- type moves for 5 turns.
Blast Burn,EFFECT_HIT,150,TYPE_FIRE,N,90,5,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_SPECIAL,"
MOVE_EFFECT_RECHARGE","Powerful, butleaves the userimmobile the nextturn."
Aromatherapy,EFFECT_HEAL_BELL,0,TYPE_GRASS,N,0,5,MOVE_TARGET_USER,0,DAMAGE_CATEGORY_STATUS,,Heals all status problems with a soothing scent.
Blood Moon,EFFECT_HIT,140,TYPE_NORMAL,N,100,5,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_SPECIAL,,Unleashes the blood moon. Can't be used twice in a row.
Gravity,EFFECT_GRAVITY,0,TYPE_PSYCHIC,N,0,5,MOVE_TARGET_ALL_BATTLERS,0,DAMAGE_CATEGORY_STATUS,,Gravity is intensified  negating levitation.
Trick Room,EFFECT_TRICK_ROOM,0,TYPE_PSYCHIC,N,0,5,MOVE_TARGET_ALL_BATTLERS,-7,DAMAGE_CATEGORY_STATUS,,Slower Pokémon get to move first for 5 turns.
Focus Punch,EFFECT_FOCUS_PUNCH,150,TYPE_FIGHTING,N,100,20,MOVE_TARGET_SELECTED,-3,DAMAGE_CATEGORY_PHYSICAL,,A powerful loyalty attack. The user flinches if hit.
Hyper Beam,EFFECT_HIT,150,TYPE_NORMAL,N,90,5,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_SPECIAL,"
MOVE_EFFECT_RECHARGE",
Hyperspace Hole,EFFECT_HIT,80,TYPE_PSYCHIC,N,0,5,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_SPECIAL,"
MOVE_EFFECT_FEINT",
Foul Play,EFFECT_FOUL_PLAY,95,TYPE_DARK,N,100,15,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL DAMAGE_CATEGORY_SPECIAL,,The higher the foe's Attack the more damage caused.
Shore Up,EFFECT_SHORE_UP,0,TYPE_GROUND,N,0,1,MOVE_TARGET_USER,0,DAMAGE_CATEGORY_STATUS,,Restores the user's HP. More HP in a sandstorm.
Giga Impact,EFFECT_HIT,150,TYPE_NORMAL,N,90,5,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,"
MOVE_EFFECT_RECHARGE",
Self-Destruct,EFFECT_EXPLOSION,200,TYPE_NORMAL,N,100,5,MOVE_TARGET_FOES_AND_ALLY,0,DAMAGE_CATEGORY_PHYSICAL,,Inflicts severe damage but makes the user faint.
Pulverizing Pancake,EFFECT_HIT,210,TYPE_NORMAL,N,0,1,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,,
Meteor Assault,EFFECT_HIT,150,TYPE_FIGHTING,N,100,5,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,"
MOVE_EFFECT_RECHARGE",Attacks with athick leek. Theuser must thenrest.
Supersonic Skystrike,EFFECT_HIT,1,TYPE_FLYING,N,0,1,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,,
Acid Downpour,EFFECT_HIT,1,TYPE_POISON,N,0,1,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,,
Tectonic Rage,EFFECT_HIT,1,TYPE_GROUND,N,0,1,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,,
Continental Crush,EFFECT_HIT,1,TYPE_ROCK,N,0,1,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,,
Megahorn,EFFECT_HIT,120,TYPE_BUG,N,85 90,10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,,A brutal ramming attack using out-thrust horns.
Never Ending Nightmare,EFFECT_HIT,1,TYPE_GHOST,N,0,1,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,,
Corkscrew Crash,EFFECT_HIT,1,TYPE_STEEL,N,0,1,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,,
V-create,EFFECT_HIT,180,TYPE_FIRE,N,95,5,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,,"Very powerful, but lowers Defense, Sp. Def and Speed."
Hydro Vortex,EFFECT_HIT,1,TYPE_WATER,N,0,1,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,,
Bloom Doom,EFFECT_HIT,1,TYPE_GRASS,N,0,1,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,,
Bolt Strike,EFFECT_HIT,130,TYPE_ELECTRIC,N,85,5,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,"
MOVE_EFFECT_PARALYSIS",Strikes with agreat amount oflightning. Mayparalyze.
Shattered Psyche,EFFECT_HIT,1,TYPE_PSYCHIC,N,0,1,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,,
Subzero Slammer,EFFECT_HIT,1,TYPE_ICE,N,0,1,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,,
Devastating Drake,EFFECT_HIT,1,TYPE_DRAGON,N,0,1,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,,
Hyperspace Fury,EFFECT_HYPERSPACE_FURY,100,TYPE_DARK,N,0,5,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,"
MOVE_EFFECT_DEF_MINUS_1",
Stoked Sparksurfer,EFFECT_HIT,175,TYPE_ELECTRIC,N,0,1,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_SPECIAL,"
MOVE_EFFECT_PARALYSIS",
Sinister Arrow Raid,EFFECT_HIT,180,TYPE_GHOST,N,0,1,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,,
Malicious Moonsault,EFFECT_HIT,180,TYPE_DARK,N,0,1,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,,
Genesis Supernova,EFFECT_HIT_SET_REMOVE_TERRAIN,185,TYPE_PSYCHIC,N,0,1,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_SPECIAL,,
Clangorous Soulblaze,EFFECT_HIT,185,TYPE_DRAGON,N,0,1,MOVE_TARGET_BOTH,0,DAMAGE_CATEGORY_SPECIAL,"
MOVE_EFFECT_ALL_STATS_UP",
Splintered Stormshards,EFFECT_HIT_SET_REMOVE_TERRAIN,190,TYPE_ROCK,N,0,1,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,,
"10,000,000 Volt Thunderbolt",EFFECT_HIT,195,TYPE_ELECTRIC,N,0,1,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_SPECIAL,,
Oceanic Operetta,EFFECT_HIT,195,TYPE_WATER,N,0,1,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_SPECIAL,,
Soul Stealing 7 Star Strike,EFFECT_HIT,195,TYPE_GHOST,N,0,1,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,,
Searing Sunraze Smash,EFFECT_HIT,200,TYPE_STEEL,N,0,1,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,,
Menacing Moonraze Maelstrom,EFFECT_HIT,200,TYPE_GHOST,N,0,1,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_SPECIAL,,
Light That Burns The Sky,EFFECT_PHOTON_GEYSER,200,TYPE_PSYCHIC,N,0,1,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_SPECIAL,,
Catastropika,EFFECT_HIT,210,TYPE_ELECTRIC,N,0,1,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,,
Explosion,EFFECT_EXPLOSION,250,TYPE_NORMAL,N,100,5,MOVE_TARGET_FOES_AND_ALLY,0,DAMAGE_CATEGORY_PHYSICAL,,Inflicts severe damage but makes the user faint.
Struggle,EFFECT_RECOIL_HP_25,0,,N,0,0,,0,,MOVE_EFFECT_RECOIL_HP_25,Used only if allPP are gone. Alsohurts the user alittle.
