name,effect,power,type,accuracy,pp,target,priority,category,additional_effects,description
Draining Kiss,EFFECT_ABSORB,50,TYPE_FAIRY,100,10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_SPECIAL,,
Crafty Shield,EFFECT_PROTECT,0,TYPE_FAIRY,0,10,MOVE_TARGET_USER,3,DAMAGE_CATEGORY_STATUS,,"""Evades status moves\n""             ""for one turn."""
Flower Shield,EFFECT_FLOWER_SHIELD,0,TYPE_FAIRY,0,10,"MOVE_TARGET_USER, // The targeting of Flower Shield is handled through a script
        .priority = 0",0,DAMAGE_CATEGORY_STATUS,,"""Raises the Defense\n""             ""of Grass-type\n""             ""Pokémon."""
Grassy Terrain,EFFECT_GRASSY_TERRAIN,0,TYPE_GRASS,0,10,MOVE_TARGET_ALL_BATTLERS,0,DAMAGE_CATEGORY_STATUS,,"""The ground turns to\n""             ""grass for 5 turns.\n""             ""Restores HP."""
Misty Terrain,EFFECT_MISTY_TERRAIN,0,TYPE_FAIRY,0,10,MOVE_TARGET_ALL_BATTLERS,0,DAMAGE_CATEGORY_STATUS,,"""Covers the ground\n""             ""with mist for 5\n""             ""turns. Blocks\n""             ""status."""
Electrify,EFFECT_ELECTRIFY,0,TYPE_ELECTRIC,0,20,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_STATUS,,"""Electrifies the\n""             ""foe, making its\n""             ""next move Electric-\n""             ""type."""
Play Rough,EFFECT_HIT,90,TYPE_FAIRY,90,10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,"ADDITIONAL_EFFECTS({
            .moveEffect = MOVE_EFFECT_ATK_MINUS_1","""Plays rough with\n""             ""the foe. May lower\n""             ""Attack."""
Fairy Wind,EFFECT_HIT,40,TYPE_FAIRY,100,30,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_SPECIAL,,"""Stirs up a fairy\n""             ""wind to strike the\n""             ""foe."""
Moonblast,EFFECT_HIT,95,TYPE_FAIRY,100,15,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_SPECIAL,"ADDITIONAL_EFFECTS({
            .moveEffect = MOVE_EFFECT_SP_ATK_MINUS_1","""Attacks with the\n""             ""power of the moon.\n""             ""May lower Sp. Atk."""
Boomburst,EFFECT_HIT,140,TYPE_NORMAL,100,10,MOVE_TARGET_FOES_AND_ALLY,0,DAMAGE_CATEGORY_SPECIAL,,"""Attacks everything\n""             ""with a destructive\n""             ""sound wave."""
Fairy Lock,EFFECT_FAIRY_LOCK,0,TYPE_FAIRY,0,10,MOVE_TARGET_ALL_BATTLERS,0,DAMAGE_CATEGORY_STATUS,,"""Locks the battle\n""             ""field preventing\n""             ""escape next turn."""
King's Shield,EFFECT_PROTECT,0,TYPE_STEEL,0,10,MOVE_TARGET_USER,4,DAMAGE_CATEGORY_STATUS,,"""Evades damage, and\n""             ""sharply reduces\n""             ""Attack if struck."""
Play Nice,EFFECT_ATTACK_DOWN,0,TYPE_NORMAL,0,20,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_STATUS,,"""Befriend the foe,\n""             ""lowering its\n""             ""Attack without\n""             ""fail."""
Confide,EFFECT_SPECIAL_ATTACK_DOWN,0,TYPE_NORMAL,0,20,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_STATUS,,"""Shares a secret\n""             ""with the foe,\n""             ""lowering Sp. Atk."""
Diamond Storm,EFFECT_HIT,100,TYPE_ROCK,95,5,MOVE_TARGET_BOTH,0,DAMAGE_CATEGORY_PHYSICAL,"ADDITIONAL_EFFECTS({
            .moveEffect = B_UPDATED_MOVE_DATA >= GEN_7 ? MOVE_EFFECT_DEF_PLUS_2:  MOVE_EFFECT_DEF_PLUS_1","""Whips up a storm\n""             ""of diamonds. May\n""             ""up Defense."""
Steam Eruption,EFFECT_HIT,110,TYPE_WATER,95,5,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_SPECIAL,"ADDITIONAL_EFFECTS({
            .moveEffect = MOVE_EFFECT_BURN","""Immerses the foe in\n""             ""heated steam. May\n""             ""inflict a burn."""
Hyperspace Hole,EFFECT_HIT,80,TYPE_PSYCHIC,0,5,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_SPECIAL,"ADDITIONAL_EFFECTS({
            .moveEffect = MOVE_EFFECT_FEINT",
Water Shuriken,EFFECT_MULTI_HIT,15,TYPE_WATER,100,20,MOVE_TARGET_SELECTED,1,B_UPDATED_MOVE_DATA >= GEN_7 ? DAMAGE_CATEGORY_SPECIAL : DAMAGE_CATEGORY_PHYSICAL,,"""Throws 2 to 5 stars\n""             ""that are sure to\n""             ""strike first."""
Mystical Fire,EFFECT_HIT,B_UPDATED_MOVE_DATA >= GEN_7 ? 75 : 65,TYPE_FIRE,100,10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_SPECIAL,"ADDITIONAL_EFFECTS({
            .moveEffect = MOVE_EFFECT_SP_ATK_MINUS_1","""Breathes a special,\n""             ""hot fire. Lowers\n""             ""Sp. Atk."""
Spiky Shield,EFFECT_PROTECT,0,TYPE_GRASS,0,10,MOVE_TARGET_USER,4,DAMAGE_CATEGORY_STATUS,,"""Evades attack, and\n""             ""damages the foe if\n""             ""struck."""
Aromatic Mist,EFFECT_AROMATIC_MIST,0,TYPE_FAIRY,0,20,MOVE_TARGET_ALLY,0,DAMAGE_CATEGORY_STATUS,,"""Raises the Sp. Def\n""             ""of a partner\n""             ""Pokémon."""
Eerie Impulse,EFFECT_SPECIAL_ATTACK_DOWN_2,0,TYPE_ELECTRIC,100,15,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_STATUS,,"""Exposes the foe to\n""             ""a pulse that\n""             ""sharply cuts Sp.\n""             ""Atk."""
Venom Drench,EFFECT_VENOM_DRENCH,0,TYPE_POISON,100,20,MOVE_TARGET_BOTH,0,DAMAGE_CATEGORY_STATUS,,"""Lowers the Attack,\n""             ""Sp. Atk and Speed\n""             ""of a poisoned foe."""
Powder,EFFECT_POWDER,0,TYPE_BUG,100,20,MOVE_TARGET_SELECTED,1,DAMAGE_CATEGORY_STATUS,,"""Damages the foe if\n""             ""it uses a Fire-\n""             ""type move."""
Geomancy,EFFECT_GEOMANCY,0,TYPE_FAIRY,0,10,MOVE_TARGET_USER,0,DAMAGE_CATEGORY_STATUS,,"""Raises Sp. Atk, Sp.\n""             ""Def and Speed on\n""             ""the 2nd turn."""
Magnetic Flux,EFFECT_MAGNETIC_FLUX,0,TYPE_ELECTRIC,0,20,MOVE_TARGET_USER,0,DAMAGE_CATEGORY_STATUS,,"""Boosts the defenses\n""             ""of those with Plus\n""             ""or Minus."""
Happy Hour,EFFECT_HAPPY_HOUR,0,TYPE_NORMAL,0,30,MOVE_TARGET_USER,0,DAMAGE_CATEGORY_STATUS,,"""Doubles the amount\n""             ""of Prize Money\n""             ""received."""
Electric Terrain,EFFECT_ELECTRIC_TERRAIN,0,TYPE_ELECTRIC,0,10,MOVE_TARGET_ALL_BATTLERS,0,DAMAGE_CATEGORY_STATUS,,"""Electrifies the\n""             ""ground for 5\n""             ""turns. Prevents\n""             ""sleep."""
Dazzling Gleam,EFFECT_HIT,80,TYPE_FAIRY,100,10,MOVE_TARGET_BOTH,0,DAMAGE_CATEGORY_SPECIAL,,"""Damages foes by\n""             ""emitting a bright\n""             ""flash."""
Celebrate,EFFECT_CELEBRATE,0,TYPE_NORMAL,0,40,MOVE_TARGET_USER,0,DAMAGE_CATEGORY_STATUS,,"""Congratulates you\n""             ""on your special\n""             ""day."""
Hold Hands,EFFECT_HOLD_HANDS,0,TYPE_NORMAL,0,40,MOVE_TARGET_ALLY,0,DAMAGE_CATEGORY_STATUS,,"""The user and ally\n""             ""hold hands making\n""             ""them happy."""
Baby-Doll Eyes,EFFECT_ATTACK_DOWN,0,TYPE_FAIRY,100,30,MOVE_TARGET_SELECTED,1,DAMAGE_CATEGORY_STATUS,,"""Lowers the foe's\n""             ""Attack before it\n""             ""can move."""
Nuzzle,EFFECT_HIT,35,TYPE_ELECTRIC,100,20,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,"ADDITIONAL_EFFECTS({
            .moveEffect = MOVE_EFFECT_PARALYSIS","""Rubs its cheeks\n""             ""against the foe,\n""             ""paralyzing it."""
Hold Back,EFFECT_FALSE_SWIPE,40,TYPE_NORMAL,100,40,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,,
Infestation,EFFECT_HIT,35,TYPE_BUG,100,20,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_SPECIAL,"ADDITIONAL_EFFECTS({
            .moveEffect = MOVE_EFFECT_WRAP","""The foe is infested\n""             ""and attacked for\n""             ""2 to 5 turns."""
Power-Up Punch,EFFECT_HIT,55,TYPE_FIGHTING,100,20,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,"ADDITIONAL_EFFECTS({
            .moveEffect = MOVE_EFFECT_ATK_PLUS_1","""A hard punch that\n""             ""raises the user's\n""             ""Attack."""
Oblivion Wing,EFFECT_ABSORB,80,TYPE_FLYING,100,10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_SPECIAL,,
Thousand Arrows,EFFECT_HIT,90,TYPE_GROUND,100,10,MOVE_TARGET_BOTH,0,DAMAGE_CATEGORY_PHYSICAL,"ADDITIONAL_EFFECTS({
            .moveEffect = MOVE_EFFECT_SMACK_DOWN","""Can hit Flying\n""             ""foes, then knocks\n""             ""them to the ground."""
Thousand Waves,EFFECT_HIT,90,TYPE_GROUND,100,10,MOVE_TARGET_BOTH,0,DAMAGE_CATEGORY_PHYSICAL,"ADDITIONAL_EFFECTS({
            .moveEffect = MOVE_EFFECT_PREVENT_ESCAPE","""Those hit by the\n""             ""wave can no longer\n""             ""escape."""
Land's Wrath,EFFECT_HIT,90,TYPE_GROUND,100,10,MOVE_TARGET_BOTH,0,DAMAGE_CATEGORY_PHYSICAL,,"""Gathers the energy\n""             ""of the land to\n""             ""attack every foe."""
Light Of Ruin,EFFECT_RECOIL,140,TYPE_FAIRY,90,5,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_SPECIAL,,"""Fires a great beam\n""             ""of light that also\n""             ""hurts the user."""
Origin Pulse,EFFECT_HIT,120,TYPE_WATER,90,10,MOVE_TARGET_BOTH,0,DAMAGE_CATEGORY_SPECIAL,,"""Beams of glowing\n""             ""blue light blast\n""             ""both foes."""
Precipice Blades,EFFECT_HIT,120,TYPE_GROUND,90,10,MOVE_TARGET_BOTH,0,DAMAGE_CATEGORY_PHYSICAL,,"""Fearsome blades of\n""             ""stone attack both\n""             ""foes."""
Dragon Ascent,EFFECT_HIT,120,TYPE_FLYING,100,10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,"ADDITIONAL_EFFECTS({
            .moveEffect = MOVE_EFFECT_DEF_SPDEF_DOWN",
Hyperspace Fury,EFFECT_HYPERSPACE_FURY,100,TYPE_DARK,0,5,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,"ADDITIONAL_EFFECTS({
            // Feint move effect handled in script as it goes before animation
            .moveEffect = MOVE_EFFECT_DEF_MINUS_1",
Shore Up,EFFECT_SHORE_UP,0,TYPE_GROUND,0,B_UPDATED_MOVE_DATA >= GEN_9 ? 5 : 10,MOVE_TARGET_USER,0,DAMAGE_CATEGORY_STATUS,,"""Restores the user's\n""             ""HP. More HP in a\n""             ""sandstorm."""
First Impression,EFFECT_FIRST_TURN_ONLY,90,TYPE_BUG,100,10,MOVE_TARGET_SELECTED,2,DAMAGE_CATEGORY_PHYSICAL,,"""Hits hard and\n""             ""first. Only works\n""             ""first turn."""
Baneful Bunker,EFFECT_PROTECT,0,TYPE_POISON,0,10,MOVE_TARGET_USER,4,DAMAGE_CATEGORY_STATUS,,"""Protects user and\n""             ""poisons foes on\n""             ""contact."""
Spirit Shackle,EFFECT_HIT,80,TYPE_GHOST,100,10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,"ADDITIONAL_EFFECTS({
            .moveEffect = MOVE_EFFECT_PREVENT_ESCAPE","""After being hit,\n""             ""foes can no longer\n""             ""escape."""
Darkest Lariat,EFFECT_HIT,85,TYPE_DARK,100,10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,,"""Swings the arms to\n""             ""strike It ignores\n""             ""stat changes."""
Sparkling Aria,EFFECT_HIT,90,TYPE_WATER,100,10,MOVE_TARGET_FOES_AND_ALLY,0,DAMAGE_CATEGORY_SPECIAL,,"""Sings with bubbles.\n""             ""Cures burns on\n""             ""contact."""
Ice Hammer,EFFECT_HIT,100,TYPE_ICE,90,10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,"ADDITIONAL_EFFECTS({
            .moveEffect = MOVE_EFFECT_SPD_MINUS_1","""Swings the fist to\n""             ""strike. Lowers the\n""             ""user's Speed."""
Floral Healing,EFFECT_HEAL_PULSE,0,TYPE_FAIRY,0,10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_STATUS,,"""Restores an ally's\n""             ""HP. Heals more on\n""             ""grass."""
High Horsepower,EFFECT_HIT,95,TYPE_GROUND,95,10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,,"""Slams hard into the\n""             ""foe with its\n""             ""entire body."""
Strength Sap,EFFECT_STRENGTH_SAP,0,TYPE_GRASS,100,10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_STATUS,,"""Saps the foe's\n""             ""Attack to heal HP,\n""             ""then drops Attack."""
Solar Blade,EFFECT_SOLAR_BEAM,125,TYPE_GRASS,100,10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,,"""Charges first turn,\n""             ""then chops with a\n""             ""blade of light."""
Leafage,EFFECT_HIT,40,TYPE_GRASS,100,40,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,,"""Attacks with a\n""             ""flurry of small\n""             ""leaves."""
Spotlight,EFFECT_FOLLOW_ME,0,TYPE_NORMAL,0,15,MOVE_TARGET_SELECTED,3,DAMAGE_CATEGORY_STATUS,,"""Makes the foe\n""             ""attack the\n""             ""spotlighted\n""             ""Pokémon."""
Toxic Thread,EFFECT_TOXIC_THREAD,0,TYPE_POISON,100,20,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_STATUS,,"""Attacks with a\n""             ""thread\n""             ""that poisons and\n""             ""drops Speed."""
Laser Focus,EFFECT_LASER_FOCUS,0,TYPE_NORMAL,0,30,MOVE_TARGET_USER,0,DAMAGE_CATEGORY_STATUS,,"""Guarantees the next\n""             ""move will be a\n""             ""critical hit."""
Gear Up,EFFECT_GEAR_UP,0,TYPE_STEEL,0,20,MOVE_TARGET_USER,0,DAMAGE_CATEGORY_STATUS,,"""Boosts the attacks\n""             ""of those with Plus\n""             ""or Minus."""
Throat Chop,EFFECT_HIT,80,TYPE_DARK,100,15,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,"ADDITIONAL_EFFECTS({
            .moveEffect = MOVE_EFFECT_THROAT_CHOP","""Chops the throat to\n""             ""disable sound\n""             ""moves for a while."""
Pollen Puff,EFFECT_HIT_ENEMY_HEAL_ALLY,90,TYPE_BUG,100,15,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_SPECIAL,,"""Explodes on foes,\n""             ""but restores\n""             ""ally's HP."""
Anchor Shot,EFFECT_HIT,80,TYPE_STEEL,100,20,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,"ADDITIONAL_EFFECTS({
            .moveEffect = MOVE_EFFECT_PREVENT_ESCAPE","""Strangles the foe\n""             ""with a chain. The\n""             ""foe can't escape."""
Psychic Terrain,EFFECT_PSYCHIC_TERRAIN,0,TYPE_PSYCHIC,0,10,MOVE_TARGET_ALL_BATTLERS,0,DAMAGE_CATEGORY_STATUS,,"""The ground turns\n""             ""weird for 5 turns.\n""             ""Blocks priority."""
Lunge,EFFECT_HIT,80,TYPE_BUG,100,15,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,"ADDITIONAL_EFFECTS({
            .moveEffect = MOVE_EFFECT_ATK_MINUS_1","""Lunges at the foe\n""             ""to lower its\n""             ""Attack stat."""
Fire Lash,EFFECT_HIT,80,TYPE_FIRE,100,15,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,"ADDITIONAL_EFFECTS({
            .moveEffect = MOVE_EFFECT_DEF_MINUS_1","""Whips the foe with\n""             ""fire lowering its\n""             ""Defense."""
Power Trip,EFFECT_STORED_POWER,20,TYPE_DARK,100,10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,,"""It hits harder the\n""             ""more stat boosts\n""             ""the user has."""
Burn Up,EFFECT_FAIL_IF_NOT_ARG_TYPE,130,TYPE_FIRE,100,5,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_SPECIAL,,"""Burns out the user\n""             ""fully removing the\n""             ""Fire type."""
Speed Swap,EFFECT_SPEED_SWAP,0,TYPE_PSYCHIC,0,10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_STATUS,,"""Swaps user's Speed\n""             ""with the target's."""
Smart Strike,EFFECT_HIT,70,TYPE_STEEL,0,10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,,"""Hits with an\n""             ""accurate horn that\n""             ""never misses."""
Purify,EFFECT_PURIFY,0,TYPE_POISON,0,20,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_STATUS,,"""Cures the foe's\n""             ""status to restore\n""             ""HP."""
Revelation Dance,EFFECT_REVELATION_DANCE,90,TYPE_NORMAL,100,15,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_SPECIAL,,"""Dances with\n""             ""mystical\n""             ""power. Matches\n""             ""user's first type."""
Core Enforcer,EFFECT_HIT,100,TYPE_DRAGON,100,10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_SPECIAL,,"""Hits with a ray\n""             ""that nullifies the\n""             ""foe's ability."""
Trop Kick,EFFECT_HIT,70,TYPE_GRASS,100,15,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,"ADDITIONAL_EFFECTS({
            .moveEffect = MOVE_EFFECT_ATK_MINUS_1","""An intense kick\n""             ""from the tropics.\n""             ""Lowers Attack."""
Instruct,EFFECT_INSTRUCT,0,TYPE_PSYCHIC,0,15,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_STATUS,,"""Orders the target\n""             ""to use its last\n""             ""move again."""
Beak Blast,EFFECT_BEAK_BLAST,100,TYPE_FLYING,100,15,MOVE_TARGET_SELECTED,-3,DAMAGE_CATEGORY_PHYSICAL,,"""Heats up beak to\n""             ""attack. Burns foe\n""             ""on contact."""
Clanging Scales,EFFECT_HIT,110,TYPE_DRAGON,100,5,MOVE_TARGET_BOTH,0,DAMAGE_CATEGORY_SPECIAL,"ADDITIONAL_EFFECTS({
            .moveEffect = MOVE_EFFECT_DEF_MINUS_1","""Makes a big noise\n""             ""with its scales.\n""             ""Drops Defense."""
Dragon Hammer,EFFECT_HIT,90,TYPE_DRAGON,100,15,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,,"""Swings its whole\n""             ""body like a hammer\n""             ""to damage."""
Brutal Swing,EFFECT_HIT,80,TYPE_DARK,100,20,MOVE_TARGET_FOES_AND_ALLY,0,DAMAGE_CATEGORY_PHYSICAL,,"""Violently swings\n""             ""around to hurt\n""             ""everyone nearby."""
Aurora Veil,EFFECT_AURORA_VEIL,0,TYPE_ICE,0,20,MOVE_TARGET_USER,0,DAMAGE_CATEGORY_STATUS,,"""Weakens all\n""             ""attacks, but only\n""             ""usable with snow.""                       ""Weakens all attacks\n""             ""if\nused in hail or\n""             ""snow.""                       ""Weakens all\n""             ""attacks, but\nonly\n""             ""usable with hail."""
Shell Trap,EFFECT_SHELL_TRAP,150,TYPE_FIRE,100,5,MOVE_TARGET_BOTH,-3,DAMAGE_CATEGORY_SPECIAL,,"""Sets a shell trap\n""             ""that damages on\n""             ""contact."""
Fleur Cannon,EFFECT_HIT,130,TYPE_FAIRY,90,5,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_SPECIAL,"ADDITIONAL_EFFECTS({
            .moveEffect = MOVE_EFFECT_SP_ATK_MINUS_2","""A strong ray that\n""             ""harshly lowers Sp.\n""             ""Attack."""
Psychic Fangs,EFFECT_BRICK_BREAK,85,TYPE_PSYCHIC,100,15,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,,"""Chomps with psychic\n""             ""fangs. Destroys\n""             ""any barriers."""
Stomping Tantrum,EFFECT_STOMPING_TANTRUM,75,TYPE_GROUND,100,10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,,"""Stomps around\n""             ""angrily. Stronger\n""             ""after a failure."""
Shadow Bone,EFFECT_HIT,85,TYPE_GHOST,100,10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,"ADDITIONAL_EFFECTS({
            .moveEffect = MOVE_EFFECT_DEF_MINUS_1","""Strikes with a\n""             ""haunted bone.\n""             ""Might drop Defense."""
Accelerock,EFFECT_HIT,40,TYPE_ROCK,100,20,MOVE_TARGET_SELECTED,1,DAMAGE_CATEGORY_PHYSICAL,,"""Hits with a high-\n""             ""speed rock that\n""             ""always goes first."""
Liquidation,EFFECT_HIT,85,TYPE_WATER,100,10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,"ADDITIONAL_EFFECTS({
            .moveEffect = MOVE_EFFECT_DEF_MINUS_1","""Slams the foe with\n""             ""water. Can lower\n""             ""Defense."""
Prismatic Laser,EFFECT_HIT,160,TYPE_PSYCHIC,100,10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_SPECIAL,"ADDITIONAL_EFFECTS({
            .moveEffect = MOVE_EFFECT_RECHARGE","""A high power laser\n""             ""that forces\n""             ""recharge next turn."""
Spectral Thief,EFFECT_SPECTRAL_THIEF,90,TYPE_GHOST,100,10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,,"""Steals the target's\n""             ""stat boosts, then\n""             ""attacks."""
Sunsteel Strike,EFFECT_HIT,100,TYPE_STEEL,100,5,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,,"""A sun-fueled strike\n""             ""that ignores\n""             ""abilities."""
Moongeist Beam,EFFECT_HIT,100,TYPE_GHOST,100,5,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_SPECIAL,,"""A moon-powered beam\n""             ""that ignores\n""             ""abilities."""
Tearful Look,EFFECT_NOBLE_ROAR,0,TYPE_NORMAL,0,20,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_STATUS,,"""The user tears up,\n""             ""dropping Attack\n""             ""and Sp. Attack."""
Zing Zap,EFFECT_HIT,80,TYPE_ELECTRIC,100,10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,"ADDITIONAL_EFFECTS({
            .moveEffect = MOVE_EFFECT_FLINCH","""An electrified\n""             ""impact that can\n""             ""cause flinching."""
Nature's Madness,EFFECT_SUPER_FANG,1,TYPE_FAIRY,90,10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_SPECIAL,,"""Halves the foe's HP\n""             ""with the power of\n""             ""nature."""
Multi-Attack,EFFECT_CHANGE_TYPE_ON_ITEM,B_UPDATED_MOVE_DATA >= GEN_8 ? 120 : 90,TYPE_NORMAL,100,10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,,"""An attack that\n""             ""changes with\n""             ""Memories."""
Mind Blown,EFFECT_MIND_BLOWN,150,TYPE_FIRE,100,5,MOVE_TARGET_FOES_AND_ALLY,0,DAMAGE_CATEGORY_SPECIAL,,"""It explodes the\n""             ""user's head to\n""             ""damage everything\n""             ""around."""
Plasma Fists,EFFECT_HIT,100,TYPE_ELECTRIC,100,15,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,,"""Hits with electrical\n""             ""fists. Normal moves\n""             ""turn Electric."""
Photon Geyser,EFFECT_PHOTON_GEYSER,100,TYPE_PSYCHIC,100,5,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_SPECIAL,,"""User's highest\n""             ""attack\n""             ""stat determines\n""             ""its category."""
Zippy Zap,EFFECT_HIT,B_UPDATED_MOVE_DATA >= GEN_8 ? 80 : 50,TYPE_ELECTRIC,100,B_UPDATED_MOVE_DATA >= GEN_8 ? 10 : 15,MOVE_TARGET_SELECTED,2,DAMAGE_CATEGORY_PHYSICAL,"ADDITIONAL_EFFECTS({
            .moveEffect = MOVE_EFFECT_EVS_PLUS_1","""Electric bursts\n""             ""always go first\n""             ""and land a critical\n""             ""hit."""
Splishy Splash,EFFECT_HIT,90,TYPE_WATER,100,15,MOVE_TARGET_BOTH,0,DAMAGE_CATEGORY_SPECIAL,"ADDITIONAL_EFFECTS({
            .moveEffect = MOVE_EFFECT_PARALYSIS","""A huge electrified\n""             ""wave that may\n""             ""paralyze the foe."""
Floaty Fall,EFFECT_HIT,90,TYPE_FLYING,95,15,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,"ADDITIONAL_EFFECTS({
            .moveEffect = MOVE_EFFECT_FLINCH","""Floats in air and\n""             ""dives at\nangle.\n""             ""May cause\n""             ""flinching."""
Pika Papow,EFFECT_RETURN,1,TYPE_ELECTRIC,0,20,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_SPECIAL,,"""Pikachu's love\n""             ""increases\n""             ""its power. It\n""             ""never misses."""
Bouncy Bubble,EFFECT_ABSORB,B_UPDATED_MOVE_DATA >= GEN_8 ? 60 : 90,TYPE_WATER,100,B_UPDATED_MOVE_DATA >= GEN_8 ? 20 : 15,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_SPECIAL,,"""An attack that\n""             ""absorbs half the\n""             ""damage dealt."""
Buzzy Buzz,EFFECT_HIT,B_UPDATED_MOVE_DATA >= GEN_8 ? 60 : 90,TYPE_ELECTRIC,100,B_UPDATED_MOVE_DATA >= GEN_8 ? 20 : 15,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_SPECIAL,"ADDITIONAL_EFFECTS({
            .moveEffect = MOVE_EFFECT_PARALYSIS","""Shoots a jolt of\n""             ""electricity that\n""             ""always paralyzes."""
Sizzly Slide,EFFECT_HIT,B_UPDATED_MOVE_DATA >= GEN_8 ? 60 : 90,TYPE_FIRE,100,B_UPDATED_MOVE_DATA >= GEN_8 ? 20 : 15,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,"ADDITIONAL_EFFECTS({
            .moveEffect = MOVE_EFFECT_BURN","""User cloaked in fire\n""             ""charges. Leaves the\n""             ""foe with a burn."""
Glitzy Glow,EFFECT_HIT,B_UPDATED_MOVE_DATA >= GEN_8 ? 80 : 90,TYPE_PSYCHIC,B_UPDATED_MOVE_DATA >= GEN_8 ? 95 : 100,15,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_SPECIAL,"ADDITIONAL_EFFECTS({
            .moveEffect = MOVE_EFFECT_LIGHT_SCREEN","""Telekinetic force\n""             ""that sets wall,\n""             ""lowering Sp. Atk\n""             ""damage."""
